appid,name,release_date,english,developer,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price
890210,Kids Learn,2018-07-31,1,Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,windows,0,Single-player;Steam Achievements,Casual;Indie,Indie;Casual,0,0,1,0,0,0-20000,5.79
891470,Falling Blocks,2018-07-13,1,Softwaves Mini,Softwaves Dist.,windows,0,Single-player;Shared/Split Screen,Casual;Indie;Strategy,Indie;Casual;Strategy,0,1,0,0,0,0-20000,0.79
891650,Vegetable couple,2018-07-13,1,Sly,SlyGames,windows;mac;linux,0,Single-player;Steam Achievements,Casual;Indie,Indie;Casual,1,6,5,0,0,0-20000,0.78
892880,Chocolate makes you happy 7,2018-07-13,1,Blender Games,Blender Games,windows,0,Single-player;Steam Achievements,Casual;Indie,Casual;Indie;Puzzle,99,8,1,0,0,0-20000,0.79
894340,Beat the Song,2018-08-28,1,AAAGAMES,AAAGAMES,windows,0,Single-player;Steam Cloud;Stats;Steam Leaderboards;Includes level editor,Indie,Indie;Music;Rhythm,0,6,7,0,0,0-20000,0.0
895610,Where's Baby,2019-04-02,1,Well Bred Rhino,Well Bred Rhino,windows;mac,0,Single-player;Local Multi-Player;Shared/Split Screen;Partial Controller Support,Action;Casual,Action;Casual,0,4,0,0,0,0-20000,2.09
897100,Escape Black Orion VR,2018-09-23,1,Pulse Studio LLC,Pulse Studio LLC,windows,0,Single-player;Steam Achievements,Adventure;Indie,Adventure;Indie;VR,8,4,2,0,0,0-20000,3.99
897330,Coloring Pixels,2018-08-17,1,ToastieLabs,ToastieLabs,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Casual;Free to Play;Indie,Free to Play;Casual;Indie,303,1154,45,1541,1541,200000-500000,0.0
897440,Leviathan ~A Survival RPG~,2018-11-29,1,TechnoBrake,Kagura Games,windows,0,Single-player;Steam Cloud,Adventure;Indie;RPG,Adventure;RPG;Indie,0,74,23,0,0,0-20000,7.19
897630,Death Fungeon,2018-08-17,1,Ritual Games,GrabTheGames,windows,0,Single-player;Full controller support,Adventure;Indie,Indie;Adventure;Pixel Graphics,0,41,6,0,0,0-20000,1.99
899340,Mendel,2018-09-06,1,Owen Bell,Owen Bell,windows;mac,0,Single-player,Indie;Simulation,Simulation;Indie,0,8,0,0,0,0-20000,7.19
900020,Construction Truck Simulator,2018-08-24,1,Foxie Ventures,App Business Ventures LLC,windows,0,Single-player,Casual;Racing;Simulation,Casual;Simulation;Racing,0,1,3,0,0,0-20000,11.39
903640,Super Zombie Arcade,2018-10-05,1,Palfrey Games,Palfrey Games,windows,0,Single-player,Simulation,Simulation;Violent;VR,0,3,1,0,0,0-20000,5.19
904130,Defense: Abominations,2018-08-23,1,Ominous Entertainment,Ominous Entertainment,windows;mac;linux,0,Single-player;Steam Achievements;Steam Leaderboards,Action;Indie;Strategy,Action;Violent;Gore,18,24,3,0,0,0-20000,2.09
904560,Flameruby,2018-08-12,1,Joon Chang;Simon Kaley,Merryacht,windows,0,Single-player;Multi-player;Local Multi-Player,Action;Free to Play;Indie,Free to Play;Action;Indie,0,2,3,0,0,0-20000,0.0
904600,Small Sister,2018-08-15,1,Proximity Games,Proximity Games,windows,0,Single-player;Steam Achievements,Casual;Indie;Strategy,Casual;Sexual Content;Indie,29,9,12,0,0,0-20000,3.99
904800,Ambition,2018-09-06,1,Henry Dang;Leander Jeyasing;Ethan Johnson;Kevin Cheng,Henry Dang PRG,windows,0,Single-player,Free to Play;Indie;RPG,Free to Play;RPG;Indie,0,5,7,0,0,0-20000,0.0
905640,Combat Arms: Reloaded,2018-10-31,1,VALOFE;NEXON,VALOFE,windows,0,Single-player;Multi-player;Online Multi-Player;In-App Purchases,Action;Free to Play;Massively Multiplayer;Simulation;Strategy,Free to Play;FPS;Action,0,422,431,0,0,200000-500000,0.0
906020,Strike Cars,2018-09-05,1,Action Portal,Action Portal,windows;mac,0,Single-player;Steam Achievements,Action;Racing;Simulation,Action;Simulation;Racing,5,2,3,0,0,0-20000,4.79
906110,Minotaur Arcade Volume 1,2018-12-21,1,Llamasoft Ltd.,Llamasoft Ltd.,windows,0,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action,Action;VR;Arcade,21,27,0,0,0,0-20000,10.0
906730,Typical,2018-12-15,1,kalanhow,TsunamiGames,windows;mac;linux,0,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie,Indie;Nudity;Casual,31,21,3,0,0,0-20000,5.79
907210,Phantom Thief Celianna,2018-11-15,1,Acerola,Kagura Games,windows,0,Single-player;Steam Cloud,Indie;RPG,Sexual Content;Nudity;RPG,0,100,36,0,0,0-20000,10.29
908150,Boom Brothers,2018-09-03,1,Lachlan Woods,Lachlan Woods,windows,0,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Stats,Action;Casual;Indie;Early Access,Early Access;Action;Indie,14,4,0,0,0,0-20000,4.79
908960,A Second Chance,2019-01-07,1,Gamebringer,Gamebringer,windows,0,Single-player,Adventure;Indie;RPG;Simulation;Early Access,Early Access;Adventure;Indie,0,1,0,0,0,0-20000,4.79
909020,梦本无忧,2018-09-18,0,幻想禁,We are Huanxiangjin,windows,0,Single-player;Commentary available,Adventure;Casual;RPG;Strategy,Casual;Strategy;Adventure,0,4,5,0,0,0-20000,2.09
909580,Cortex,2018-11-02,1,RewindApp,RewindApp,windows,0,Single-player,Casual;Indie;Strategy,Casual;Indie;Strategy,0,17,12,0,0,0-20000,0.79
910230,Fortified Swiss,2018-11-23,1,Rat Wrath Studios,Rat Wrath Studios,windows;mac,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action;RPG;Strategy,Action;Strategy;RPG,19,2,0,0,0,0-20000,11.39
910730,Solid Aether,2018-09-27,1,FAL Works,FAL Works,windows;mac,0,Single-player;Full controller support,Action;Indie,Action;Indie;Minimalist,0,21,1,0,0,0-20000,5.19
911120,Yumori Forest,2018-09-14,1,terakorp,terakorp,windows,0,Single-player;Steam Achievements;Stats;Steam Leaderboards,Action;Indie,Action;Indie;Gore,21,9,0,0,0,0-20000,7.19
912390,Dismantle: Construct Carnage,2019-02-13,1,Great Helm,Great Helm,windows,0,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Action;Indie,Action;Indie;Fighting,15,6,1,0,0,0-20000,9.29
912580,RAZ,2018-09-13,1,Team.WM,Team.WM,windows,0,Single-player;Multi-player;Online Multi-Player;Online Co-op;Steam Achievements;Steam Cloud,Action;Indie,Action;Indie,88,1,0,0,0,0-20000,0.79
913120,Cat Inside,2018-08-17,1,SilverBlade,SilverBlade,windows,0,Single-player;Steam Achievements;Full controller support,Adventure;Casual;Indie;RPG,Indie;Casual;Adventure,9,7,0,0,0,0-20000,1.69
913300,"Run, Run, Monsters!",2018-08-14,1,Nekyau Games,Nekyau,windows,0,Single-player,Action;Adventure;Casual;Indie,Action;Indie;Casual,0,6,18,0,0,0-20000,0.79
914050,Mummy on the run,2018-09-25,1,Game Alchemists,Game Alchemists,windows,0,Single-player,Action;Adventure;Casual;Indie;Simulation;Strategy,Casual;Action;Indie,0,1,0,0,0,0-20000,5.79
914160,Zup! Arena,2018-12-20,1,Quiet River,Quiet River,windows,0,Multi-player;Online Multi-Player;Online Co-op;Steam Achievements;Partial Controller Support,Action;Casual;Massively Multiplayer,Action;Casual;Massively Multiplayer,34,23,17,0,0,0-20000,0.0
916010,Beating A Dead Horse With A One-Trick Pony,2018-11-21,1,Hunter Jonakin,Pomp Life Studios,windows,0,Single-player;Steam Achievements;Full controller support,Action;Adventure;Casual;Indie;RPG,Adventure;Action;Indie,10,3,0,0,0,0-20000,5.19
916060,Loca-Love My Cute Roommate,2018-10-25,1,Frontwing,Frontwing USA,windows,18,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,Nudity;Sexual Content;Casual,15,29,4,0,0,0-20000,15.49
916880,Puzzle Monarch: Zombie,2018-08-23,1,Ripknot Systems,Ripknot Systems,windows,0,Single-player,Casual,Casual;Puzzle;Strategy,0,1,4,0,0,0-20000,4.99
916970,DUCK CASINO: BULLET,2018-10-11,1,sheissun,sheissun,windows,0,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Casual;Indie;Simulation;Sports,Action;Indie;Casual,67,4,1,0,0,0-20000,1.69
920190,Greetings,2018-08-24,1,Charlie Behan;Ciaran Mooney,Charlie Behan,windows,0,Single-player,Free to Play;Indie,Free to Play;Horror;Indie,0,381,79,0,0,50000-100000,0.0
920620,Ghosting Gun S,2018-08-24,1,Daltair,Daltair,windows,0,Single-player;Full controller support,Action;Adventure;Indie,Action;Adventure;Indie,0,3,1,0,0,0-20000,2.89
924780,How to Sing to Open Your Heart / 心を開く歌い方,2019-01-17,1,Chu-3;Bakufu Narayama,ROSEVERTE,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie,Adventure;Casual;Indie,27,11,0,0,0,0-20000,11.39
926070,Fear for Sale: City of the Past Collector's Edition,2018-09-17,1,EleFun Games,Big Fish Games,windows,0,Single-player,Adventure;Casual,Adventure;Casual;Hidden Object,0,1,0,0,0,0-20000,7.19
926170,Achromatic,2018-09-28,1,Studio Goya,Studio Goya,windows;mac,0,Single-player;Steam Achievements,Indie,Indie;Puzzle,2,7,0,0,0,0-20000,3.99
927190,Doll of Resurrection,2018-09-21,1,KX  Games,KX Games,windows,0,Single-player,Action;Adventure;Casual;Indie;RPG;Simulation,Action;Casual;Nudity,0,20,10,0,0,0-20000,2.89
929020,Nuclear Powered Toaster,2018-10-25,1,Hosted Games,Hosted Games,windows;mac;linux,0,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;Indie;RPG,Adventure;Indie;RPG,50,1,0,0,0,0-20000,2.09
930650,Parkour Polygon,2018-09-21,1,Jonah Gasson,Jonah Gasson,windows,0,Single-player;Steam Achievements;Partial Controller Support,Action;Casual;Indie,Action;Indie;Casual,10,0,1,0,0,0-20000,2.09
932150,WWTF,2018-10-07,1,Yarrrg Studios,Yarrrg Studios,windows,0,Single-player;Partial Controller Support,Action;Indie,Action;Indie,0,1,1,0,0,0-20000,1.69
932420,Russpuppy Kid Games,2018-09-12,1,Russpuppy,Russpuppy,windows,0,Single-player,Adventure;Casual;Indie;RPG;Simulation;Strategy,Casual;Adventure;Indie,0,2,0,0,0,0-20000,3.99
932980,Axis Football 2018,2018-09-14,1,Axis Games,Axis Games,windows;linux,0,Single-player;Local Multi-Player;Steam Achievements;Full controller support,Simulation;Sports,Sports;Simulation;Football,10,78,34,0,0,0-20000,15.49
933050,Lost Cosmonauts ARG,2018-10-01,1,Shardcien,Shardcien,windows,0,Single-player;Steam Achievements,Adventure;Indie,Adventure;Indie;Puzzle,10,1,5,0,0,0-20000,2.69
935930,Reignfall,2018-12-10,1,Checkmaty,Checkmaty,windows,0,Single-player,Action;Indie;Strategy,Action;Strategy;Gore,24,83,13,0,0,0-20000,7.19
938300,CuberPunk 2089,2018-09-28,1,Brouillard,Brouillard,windows,0,Single-player;Steam Achievements,Adventure;Casual;Indie,Adventure;Indie;Casual,15,77,13,0,0,0-20000,0.79
939000,Crisis VRigade,2018-09-27,1,Sumalab,Sumalab,windows,16,Single-player,Action;Casual;Indie;Early Access,Early Access;Action;Indie,0,72,14,0,0,0-20000,4.79
940810,Lost Artifacts: Time Machine,2018-11-02,1,GameOn Production,8floor,windows;mac,0,Single-player;Steam Achievements,Casual;Strategy,Strategy;Casual,20,4,2,0,0,0-20000,11.39
941120,Optimum Link,2019-02-28,1,Protoria Studios,Protoria Studios,windows,0,Single-player;Multi-player;Online Multi-Player;Steam Cloud,Casual;Free to Play;Indie;Simulation,Free to Play;Indie;Casual,0,46,18,0,0,0-20000,0.0
942020,Grimm & Tonic,2018-10-04,1,Spritewrench,Spritewrench,windows;mac,0,Single-player,Adventure;Indie;RPG;Simulation;Early Access,Early Access;Indie;RPG,0,11,6,0,0,0-20000,7.19
942900,Goblin's Shop,2019-04-18,1,CYCLOPS,CYCLOPS,windows,0,Single-player,Indie;RPG;Simulation;Strategy,Simulation;Indie;RPG,0,19,4,0,0,0-20000,7.5
943130,Cattle Call: Hollywood Talent Manager,2019-03-04,1,Funny Angle Games,Funny Angle Games,windows,0,Single-player,Simulation,Simulation;Management;Choices Matter,0,46,33,0,0,0-20000,7.99
945360,Among Us,2018-11-16,1,Innersloth,Innersloth,windows,0,Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Cross-Platform Multiplayer,Casual,Casual;Multiplayer;Local Multiplayer,0,60,11,0,0,0-20000,3.99
945820,Spotter,2018-10-04,1,baKno Games,baKno Games,windows;mac;linux,0,Single-player,Adventure;Casual;Indie,Adventure;Indie;Casual,0,0,2,0,0,0-20000,3.99
947400,Mahjong Secrets,2018-11-19,1,Dikobraz Games,JoyBits Ltd.,windows;mac,0,Single-player,Adventure;Casual;Indie,Adventure;Indie;Casual,0,1,0,0,0,0-20000,4.79
947490,Jam Studio VR - Education & Health Care Edition,2018-10-23,1,"Beamz Interactive, Inc.","Beamz Interactive, Inc.",windows,0,Single-player,Casual,Casual;VR;VR Only,0,3,0,0,0,0-20000,19.49
948100,AREA 4643,2018-12-21,1,DeathMofuMofu,Diehardtales Games,windows;mac,0,Single-player;Partial Controller Support,Action;Indie,Action;Indie;Top-Down Shooter,0,45,0,0,0,0-20000,8.29
949810,Go Cabbies!GB,2019-01-04,1,Sandbank Studios Ltd,Sandbank Studios Ltd,windows,0,Single-player;Steam Achievements;Partial Controller Support,Action;Casual;Indie;Racing;Simulation;Strategy,Action;Casual;Simulation,18,0,3,0,0,0-20000,13.49
949830,Shrines Of Sacred Essenсe,2018-10-24,1,Daniil Titner,Daniil Titner,windows,0,Online Multi-Player,Indie;Strategy,Strategy;Indie;Card Game,0,1,1,0,0,0-20000,0.79
951160,JUMP UP,2018-12-21,1,Tornado Games,Tornado Games,windows,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Casual;Indie,Indie;Casual,82,0,2,0,0,0-20000,7.19
953760,Gravity Spin,2018-10-11,1,Ezekiel Rage,Plug In Digital,windows;mac;linux,0,Single-player;Full controller support,Adventure;Indie,Indie;Adventure;Metroidvania,0,0,1,0,0,0-20000,5.19
953990,Heart of the Kingdom: Rebellion,2019-01-31,1,AllMySkyStudio,AllMySkyStudio,windows,0,Multi-player;Online Multi-Player;MMO;Steam Achievements,Indie;Massively Multiplayer;Strategy,Strategy;Massively Multiplayer;Indie,28,17,7,0,0,0-20000,4.79
955890,War Platform,2019-01-01,1,M.R.S.;π studio,M.R.S.;LUAN PLAY Studio,windows;mac,0,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Casual;Indie;Racing;RPG;Simulation;Sports;Strategy,Simulation;Action;Strategy,8,0,2,0,0,0-20000,23.79
956280,Joe's Wrath,2018-10-29,1,Dandy Dino Studio,Dandy Dino Studio,windows;mac,0,Single-player,Action;Adventure;Casual;Indie,Action;Indie;Casual,0,2,1,0,0,0-20000,2.09
956450,Rogue Fable III,2018-12-28,1,Pixel Forge Games,Pixel Forge Games,windows;mac,0,Single-player;Steam Cloud,Adventure;Indie;RPG;Strategy;Early Access,Early Access;Indie;Adventure,0,113,4,0,0,0-20000,5.19
959930,Duality,2018-12-21,1,Essency Studios;Bondo Games,Winning Streak Entertainment,windows,0,Single-player,Indie;Strategy,Indie;Puzzle-Platformer;Strategy,0,11,1,0,0,0-20000,7.19
960040,Clash of Chefs VR,2018-11-16,1,Flat Hill Games,Flat Hill Games,windows,0,Single-player;Multi-player;Online Multi-Player,Casual;Indie;Simulation;Early Access,Early Access;Indie;Casual,0,24,5,0,0,0-20000,15.49
961110,Prixel,2018-11-01,1,Grytis,Indie,windows,0,Single-player;Shared/Split Screen;Full controller support,Action;Adventure;Casual;Indie;Early Access,Early Access;Action;Indie,0,4,1,0,0,0-20000,2.09
963110,Love Casino: Smoking Aces,2018-11-15,1,Night Dreams Studio,Night Dreams Studio,windows;mac,0,Single-player;Steam Achievements,Indie;Simulation,Indie;Simulation;Sexual Content,7,0,11,0,0,0-20000,3.99
963930,Contractors,2018-12-14,1,Caveman Studio,Caveman Studio,windows,0,Single-player;Online Multi-Player,Action;Early Access,Early Access;Action;Violent,0,539,86,0,0,20000-50000,15.49
964170,PomboTroll,2018-12-06,1,Pigmeu Games,Pigmeu Games,windows,0,Single-player;Local Multi-Player;Partial Controller Support,Action;Adventure;Casual;Indie;Early Access,Early Access;Indie;Casual,0,0,1,0,0,0-20000,0.79
965060,Keyhole Spy: Frozen Hotties,2018-12-19,1,Night Dreams Studio,Night Dreams Studio,windows;mac,0,Single-player;Steam Achievements,Casual;Indie,Casual;Indie;Sexual Content,30,9,8,0,0,0-20000,4.79
965320,The Settlers® 7 : History Edition,2019-01-22,1,Ubisoft Blue Byte,Ubisoft,windows,0,Single-player;Online Multi-Player;Local Multi-Player,Strategy,Strategy,0,9,18,0,0,0-20000,12.49
965830,Deported: Drain the Swamp,2018-11-05,1,Crankage Games,Crankage Games,windows,0,Single-player;Full controller support,Indie,Indie;Comedy;Funny,0,44,2,0,0,0-20000,0.79
966450,I'm the Koala,2018-11-06,1,Kain Swartzbaugh,Kain Swartzbaugh,windows,0,Single-player;Steam Achievements,Action;Adventure;Casual;Indie;Strategy,Action;Indie;Casual,10,1,0,0,0,0-20000,1.69
968820,Stormhill Mystery: Family Shadows,2019-01-28,1,Specialbit Studio,Specialbit Studio,windows;mac,0,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie,Adventure;Indie;Casual,10,7,4,0,0,0-20000,5.99
970030,Gems of Magic: Lost Family,2019-04-05,1,Graphium Studio,Graphium Studio,windows,0,Single-player,Casual,Casual;Match 3,23,1,0,0,0,0-20000,3.99
971130,Anubis' Challenge,2018-11-16,1,Noblemen VR,Noblemen VR,windows,0,Single-player;Steam Achievements,Action,Action;Indie;VR,19,14,0,0,0,0-20000,7.19
974860,Condition Red,2018-11-19,1,Nervtek,Nervtek,windows,0,Single-player;Full controller support;Steam Cloud,Action;Casual;Indie;Early Access,Early Access;Action;Indie,0,3,0,0,0,0-20000,3.99
975050,Orphan of the Petal,2019-02-04,0,Scorching Castle;Linno,0Cube,windows,0,Single-player,Adventure;Casual;Free to Play;Indie;RPG,Free to Play;RPG;Adventure,0,18,6,0,0,0-20000,0.0
975410,VESTIGE,2018-11-30,1,NSC Creative,Other Set;NSC Creative;Atlas V;Kaleidoscope;RYOT,windows,0,Single-player,Casual;Indie,Sexual Content;Indie;Casual,0,11,3,0,0,0-20000,3.99
976230,TV189,2018-11-30,1,Toby Clark,Trollbae Studios,windows,0,Single-player,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy;Early Access,Early Access;Action;Indie,0,7,1,0,0,0-20000,0.79
976320,Drawz,2019-01-14,1,Cheezy Freak,Cheezy Freak,windows,0,Single-player;Steam Achievements;Stats,Casual;Indie,Indie;Casual;Puzzle,26,2,3,0,0,0-20000,0.99
978920,Wings of Virtus,2018-12-03,1,Ragiva Games,Ragiva Games,windows,0,Single-player;Full controller support,Action;Indie,Action;Indie;Shoot 'Em Up,0,2,1,0,0,0-20000,2.89
979320,Pedal-Olli 3D,2019-04-12,1,El Dokterino,El Dokterino,windows,0,Single-player,Action;Sports,Sports;Nudity;Sexual Content,0,7,0,0,0,0-20000,3.99
982770,Hir Corruption,2018-11-28,1,Mia Blais-Côté,Mia Blais-Côté,windows;mac;linux,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Casual;Indie,Indie;Casual;Simulation,23,3,0,0,0,0-20000,0.8
983230,Sea Creatures,2018-11-28,1,milanaozdieva,milanaozdieva,windows,0,Single-player,Casual;Indie,Indie;Casual,0,0,2,0,0,0-20000,0.79
985770,Artillery Globe,2019-02-14,1,NoTime Studios,NoTime Studios,windows;mac,0,Multi-player;Online Multi-Player,Action;Indie;Strategy,Action;Strategy;Indie,0,0,3,0,0,0-20000,12.39
986280,Lingua Fleur: Lily,2019-03-29,1,Narrator;STORIA,Narrator,windows,0,Single-player;Steam Achievements,Adventure;Indie,Adventure;Indie;Visual Novel,2,68,1,0,0,0-20000,3.99
987740,Donald VS Martians,2019-04-19,1,You are Fired! team,Versus Studio,windows,0,Single-player,Action;Indie,Action;Indie;Gore,0,6,3,0,0,0-20000,0.79
987800,CandyVenture,2018-12-14,1,Stephen Miller,Cellular Bits,windows,0,Single-player;Full controller support,Adventure;Casual,Casual;Adventure;Souls-like,0,1,0,0,0,0-20000,3.99
987980,王者战车,2018-12-23,0,acechariot;acechariot,acechariot;acechariot,windows,0,Single-player;Multi-player;MMO,Action;Adventure;Casual;Free to Play;Massively Multiplayer;Simulation;Sports;Strategy,Free to Play;Action;Strategy,0,3,7,0,0,0-20000,0.0
988250,TowerHex,2019-01-14,1,TowerHex Games,TowerHex Games,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Leaderboards,Action;Adventure;Indie;RPG;Early Access,Early Access;RPG;Action,1,3,0,0,0,0-20000,7.19
989070,Elementary Arithmetic Game,2018-12-12,1,milanaozdieva,milanaozdieva,windows,0,Single-player,Casual;Indie,Indie;Casual,0,1,0,0,0,0-20000,0.79
990640,Numgeon,2018-12-15,1,FobTi interactive,FobTi interactive,windows,0,Single-player;Steam Achievements,Adventure;Casual;Indie;RPG,Casual;Indie;Adventure,25,32,4,0,0,0-20000,2.09
991230,Highway of death,2018-12-18,1,Laush Dmitriy Sergeevich,Laush Studio,windows,0,Single-player;Steam Achievements,Indie;Racing,Indie;Racing;Fast-Paced,40,6,3,0,0,0-20000,1.69
992720,東方苦粗芸物語 Touhou KSG Story,2018-12-28,1,Hellshake Yano,Hellshake Yano.,windows,0,Single-player;Steam Achievements;Steam Leaderboards,Action;Indie;Sports,Action;Indie;Sports,8,3,2,0,0,0-20000,1.69
993430,Owl Simulator,2018-12-19,0,Malaca Games,MoyBatya,windows,0,Single-player,Adventure;Indie;RPG;Simulation,Adventure;Indie;RPG,0,20,1,0,0,0-20000,1.69
993690,Transport Services,2019-01-24,1,Hammer Games,Hammer Games,windows;mac;linux,0,Single-player,Indie;Simulation;Strategy;Early Access,Early Access;Strategy;Indie,0,17,6,0,0,0-20000,7.99
994220,NEOVERSE,2019-01-09,1,Tinogames Inc.,Tinogames Inc.,windows;mac,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Indie;RPG;Strategy;Early Access,Early Access;Strategy;Indie,30,258,60,162,162,0-20000,13.99
